Name,UIN,Status,Job Title,Department,Hire Year,Permissions,Permission last accessed,Last Recertification Date,Previous role,Access Risk level,Can be automatically recertified,Needs human review,Recertification Frequency 
Cameron Johnson,189547348,Undergraduate Student,Library Assistant,Finance,2020,Library System Access,04/06/2025 15:40:31,11/06/24 0:00:00,,0.38,no,no,Anually
Cameron Johnson,189547348,Undergraduate Student,Library Assistant,Finance,2020,GSuite,03/22/2025 15:40:31,08/11/24 0:00:00,,0.31,no,yes,Anually
Cameron Smith,119150907,Faculty,Associate Professor,Human Resources,2023,Blackboard,04/10/2025 15:40:31,07/23/24 0:00:00,Assistant Professor,0.57,no,yes,Anually
Cameron Smith,119150907,Faculty,Associate Professor,Human Resources,2023,Gradescope,04/05/2025 15:40:31,06/26/24 0:00:00,,0.49,no,no,Anually
Cameron Smith,119150907,Faculty,Associate Professor,Human Resources,2023,HR Research Repository,04/15/2025 15:40:31,11/27/24 0:00:00,,0.75,no,no,Bianually
Alex Garcia,147866601,Undergraduate Student,Peer Tutor,Biology,2024,Gradescope,04/12/2025 15:40:31,08/22/24 0:00:00,,0.46,yes,no,Anually
Alex Garcia,147866601,Undergraduate Student,Peer Tutor,Biology,2024,Blackboard,03/24/2025 15:40:31,10/25/24 0:00:00,Library Assistant,0.29,yes,no,Bianually
Alex Martinez,164469229,Faculty,Professor,Biology,2021,Blackboard,04/05/2025 15:40:31,09/14/24 0:00:00,,0.3,no,yes,Anually
Alex Martinez,164469229,Faculty,Professor,Biology,2021,Gradescope,04/08/2025 15:40:31,12/04/24 0:00:00,,0.58,yes,yes,Bianually
Alex Martinez,164469229,Faculty,Professor,Biology,2021,BioData Central,04/10/2025 15:40:31,09/12/24 0:00:00,,0.73,no,no,Anually
Casey Brown,191442117,Graduate Student,Research Assistant,Library,2022,Library Research Vault,04/18/2025 15:40:31,01/11/25 0:00:00,,0.86,no,no,Anually
Casey Brown,191442117,Graduate Student,Research Assistant,Library,2022,GSuite,04/17/2025 15:40:31,12/13/24 0:00:00,,0.44,no,no,Bianually
Cameron Brown,131606260,Graduate Student,Teaching Assistant,Library,2020,Gradescope,03/23/2025 15:40:31,12/03/24 0:00:00,,0.84,no,no,Anually
Cameron Brown,131606260,Graduate Student,Teaching Assistant,Library,2020,Course Management System,03/29/2025 15:40:31,08/31/24 0:00:00,,0.43,no,yes,Bianually
Alex Garcia,159773289,Undergraduate Student,Peer Tutor,Library,2022,Gradescope,04/18/2025 15:40:31,10/03/24 0:00:00,,0.19,yes,no,Anually
Alex Garcia,159773289,Undergraduate Student,Peer Tutor,Library,2022,Blackboard,04/10/2025 15:40:31,01/01/25 0:00:00,,0.61,yes,no,Anually
Morgan Smith,197628105,Graduate Student,Teaching Assistant,Computer Science,2023,Gradescope,04/07/2025 15:40:31,11/06/24 0:00:00,,0.91,no,yes,Bianually
Morgan Smith,197628105,Graduate Student,Teaching Assistant,Computer Science,2023,Course Management System,04/10/2025 15:40:31,10/20/24 0:00:00,,0.49,no,no,Bianually
Jordan Johnson,184764835,Staff,Building Manager,Finance,2020,Building Access,03/28/2025 15:40:31,12/08/24 0:00:00,Building Manager,0.74,yes,yes,Anually
Jordan Johnson,184764835,Staff,Building Manager,Finance,2020,Maintenance System,03/24/2025 15:40:31,01/05/25 0:00:00,HR Coordinator,0.95,yes,yes,Anually
Alex Lee,152569377,Graduate Student,Teaching Assistant,Finance,2024,Gradescope,03/22/2025 15:40:31,08/16/24 0:00:00,,0.18,no,no,Bianually
Alex Lee,152569377,Graduate Student,Teaching Assistant,Finance,2024,Course Management System,04/07/2025 15:40:31,06/25/24 0:00:00,Teaching Assistant,0.38,no,yes,Bianually
Casey Brown,168689471,Undergraduate Student,Lab Assistant,Computer Science,2023,Building Access,04/08/2025 15:40:31,10/21/24 0:00:00,,0.46,no,no,Bianually
Casey Brown,168689471,Undergraduate Student,Lab Assistant,Computer Science,2023,Lab Equipment Reservation,04/08/2025 15:40:31,12/12/24 0:00:00,,0.3,yes,no,Anually
Jordan Lee,155083477,Faculty,Assistant Professor,IT,2018,Blackboard,04/06/2025 15:40:31,12/30/24 0:00:00,,0.81,yes,no,Anually
Jordan Lee,155083477,Faculty,Assistant Professor,IT,2018,Gradescope,03/23/2025 15:40:31,07/03/24 0:00:00,,0.43,no,yes,Anually
Jordan Lee,155083477,Faculty,Assistant Professor,IT,2018,Tech Infrastructure DB,04/19/2025 15:40:31,08/21/24 0:00:00,,0.63,no,no,Anually
Jordan Garcia,172170303,Faculty,Professor,Computer Science,2020,Blackboard,04/01/2025 15:40:31,12/31/24 0:00:00,,0.33,no,no,Bianually
Jordan Garcia,172170303,Faculty,Professor,Computer Science,2020,Gradescope,03/26/2025 15:40:31,07/16/24 0:00:00,,0.08,yes,yes,Bianually
Jordan Garcia,172170303,Faculty,Professor,Computer Science,2020,CompSci Research Hub,04/18/2025 15:40:31,09/03/24 0:00:00,Professor,0.57,no,no,Anually
Cameron Martinez,126746583,Graduate Student,Research Assistant,Computer Science,2024,CompSci Research Hub,03/25/2025 15:40:31,12/09/24 0:00:00,Teaching Assistant,0.68,no,yes,Bianually
Cameron Martinez,126746583,Graduate Student,Research Assistant,Computer Science,2024,GSuite,04/19/2025 15:40:31,10/12/24 0:00:00,,0.51,no,no,Bianually
Jordan Garcia,176040307,Graduate Student,Research Assistant,Computer Science,2023,CompSci Research Hub,04/10/2025 15:40:31,12/26/24 0:00:00,Research Assistant,0.63,yes,yes,Anually
Jordan Garcia,176040307,Graduate Student,Research Assistant,Computer Science,2023,GSuite,04/02/2025 15:40:31,11/01/24 0:00:00,,0.13,no,no,Anually
Casey Brown,142475377,Staff,Building Manager,Chemistry,2024,Building Access,03/26/2025 15:40:31,06/29/24 0:00:00,,0.88,no,no,Bianually
Casey Brown,142475377,Staff,Building Manager,Chemistry,2024,Maintenance System,04/20/2025 15:40:31,07/31/24 0:00:00,,0.63,yes,no,Anually
Alex Brown,124986185,Graduate Student,Teaching Assistant,Mathematics,2023,Gradescope,04/17/2025 15:40:31,08/05/24 0:00:00,,0.38,yes,yes,Bianually
Alex Brown,124986185,Graduate Student,Teaching Assistant,Mathematics,2023,Course Management System,03/24/2025 15:40:31,09/16/24 0:00:00,,0.16,yes,yes,Anually
Casey Brown,162639410,Undergraduate Student,Lab Assistant,Physics,2018,Building Access,04/14/2025 15:40:31,11/25/24 0:00:00,,0.09,no,yes,Bianually
Casey Brown,162639410,Undergraduate Student,Lab Assistant,Physics,2018,Lab Equipment Reservation,04/07/2025 15:40:31,12/28/24 0:00:00,,0.22,yes,yes,Bianually
Morgan Martinez,124323374,Staff,Financial Aid Officer,Engineering,2021,Financial Aid System,03/29/2025 15:40:31,11/21/24 0:00:00,,0.31,yes,yes,Bianually
Morgan Martinez,124323374,Staff,Financial Aid Officer,Engineering,2021,Student Financial Records,03/25/2025 15:40:31,06/26/24 0:00:00,,0.83,no,no,Anually
Cameron Smith,169549488,Undergraduate Student,Peer Tutor,Chemistry,2023,Gradescope,04/08/2025 15:40:31,12/03/24 0:00:00,,0.75,no,no,Anually
Cameron Smith,169549488,Undergraduate Student,Peer Tutor,Chemistry,2023,Blackboard,04/12/2025 15:40:31,08/26/24 0:00:00,Library Assistant,0.05,no,no,Anually
Taylor Johnson,149552287,Graduate Student,Research Assistant,Physics,2022,Physix Data Core,04/05/2025 15:40:31,09/14/24 0:00:00,,0.73,yes,no,Bianually
Taylor Johnson,149552287,Graduate Student,Research Assistant,Physics,2022,GSuite,03/31/2025 15:40:31,12/25/24 0:00:00,Teaching Assistant,0.11,yes,no,Anually
Cameron Lee,148545581,Graduate Student,Teaching Assistant,Computer Science,2019,Gradescope,03/30/2025 15:40:31,07/15/24 0:00:00,,0.67,no,yes,Bianually
Cameron Lee,148545581,Graduate Student,Teaching Assistant,Computer Science,2019,Course Management System,04/09/2025 15:40:31,08/25/24 0:00:00,,0.71,no,no,Bianually
Jamie Martinez,154044251,Faculty,Assistant Professor,Library,2019,Blackboard,04/08/2025 15:40:31,10/14/24 0:00:00,Professor,0.77,no,no,Bianually
Jamie Martinez,154044251,Faculty,Assistant Professor,Library,2019,Gradescope,04/04/2025 15:40:31,06/30/24 0:00:00,,0.4,no,yes,Anually
Jamie Martinez,154044251,Faculty,Assistant Professor,Library,2019,Library Research Vault,04/09/2025 15:40:31,09/21/24 0:00:00,,0.36,no,yes,Anually
Casey Martinez,185757006,Undergraduate Student,Library Assistant,Finance,2022,Library System Access,03/29/2025 15:40:31,09/04/24 0:00:00,Library Assistant,0.2,yes,yes,Bianually
Casey Martinez,185757006,Undergraduate Student,Library Assistant,Finance,2022,GSuite,04/08/2025 15:40:31,09/26/24 0:00:00,Peer Tutor,0.3,yes,no,Bianually
Morgan Lee,120382713,Undergraduate Student,Library Assistant,Library,2023,Library System Access,04/02/2025 15:40:31,12/12/24 0:00:00,Lab Assistant,0.51,no,yes,Anually
Morgan Lee,120382713,Undergraduate Student,Library Assistant,Library,2023,GSuite,04/14/2025 15:40:31,08/08/24 0:00:00,Library Assistant,0.15,yes,yes,Bianually
Cameron Brown,124266936,Undergraduate Student,Library Assistant,Chemistry,2019,Library System Access,03/27/2025 15:40:31,01/10/25 0:00:00,Peer Tutor,0.36,no,yes,Anually
Cameron Brown,124266936,Undergraduate Student,Library Assistant,Chemistry,2019,GSuite,04/17/2025 15:40:31,07/11/24 0:00:00,,0.25,no,no,Bianually
Alex Brown,143245872,Staff,Building Manager,Human Resources,2023,Building Access,03/24/2025 15:40:31,08/23/24 0:00:00,,0.7,yes,yes,Bianually
Alex Brown,143245872,Staff,Building Manager,Human Resources,2023,Maintenance System,04/20/2025 15:40:31,11/13/24 0:00:00,IT Support,0.5,no,yes,Bianually
Jordan Smith,133612442,Undergraduate Student,Lab Assistant,Biology,2023,Building Access,04/18/2025 15:40:31,12/18/24 0:00:00,Library Assistant,0.82,no,no,Bianually
Jordan Smith,133612442,Undergraduate Student,Lab Assistant,Biology,2023,Lab Equipment Reservation,04/13/2025 15:40:31,08/08/24 0:00:00,,0.22,yes,yes,Anually
Taylor Martinez,113894907,Staff,Building Manager,IT,2024,Building Access,04/16/2025 15:40:31,12/08/24 0:00:00,,0.64,no,no,Anually
Taylor Martinez,113894907,Staff,Building Manager,IT,2024,Maintenance System,04/17/2025 15:40:31,07/09/24 0:00:00,,0.41,no,yes,Anually
Morgan Martinez,166519610,Undergraduate Student,Lab Assistant,Computer Science,2023,Building Access,03/27/2025 15:40:31,07/12/24 0:00:00,,0.49,no,yes,Anually
Morgan Martinez,166519610,Undergraduate Student,Lab Assistant,Computer Science,2023,Lab Equipment Reservation,04/12/2025 15:40:31,11/07/24 0:00:00,,0.49,yes,no,Anually
Cameron Garcia,158881618,Faculty,Professor,Computer Science,2021,Blackboard,04/09/2025 15:40:31,10/25/24 0:00:00,Assistant Professor,0.56,yes,no,Bianually
Cameron Garcia,158881618,Faculty,Professor,Computer Science,2021,Gradescope,04/13/2025 15:40:31,10/08/24 0:00:00,Associate Professor,0.8,no,no,Bianually
Cameron Garcia,158881618,Faculty,Professor,Computer Science,2021,CompSci Research Hub,04/07/2025 15:40:31,06/30/24 0:00:00,,0.69,yes,no,Bianually
Jordan Martinez,114832769,Undergraduate Student,Lab Assistant,Physics,2020,Building Access,03/30/2025 15:40:31,08/15/24 0:00:00,Peer Tutor,0.68,no,no,Bianually
Jordan Martinez,114832769,Undergraduate Student,Lab Assistant,Physics,2020,Lab Equipment Reservation,04/12/2025 15:40:31,11/01/24 0:00:00,,0.62,no,yes,Bianually
Alex Smith,167063171,Graduate Student,Research Assistant,Engineering,2020,EngiData Repository,03/28/2025 15:40:31,08/31/24 0:00:00,,0.54,yes,yes,Bianually
Alex Smith,167063171,Graduate Student,Research Assistant,Engineering,2020,GSuite,04/06/2025 15:40:31,10/06/24 0:00:00,,0.35,yes,yes,Bianually
Jamie Johnson,113055606,Graduate Student,Teaching Assistant,Library,2020,Gradescope,03/31/2025 15:40:31,09/23/24 0:00:00,,0.31,yes,no,Anually
Jamie Johnson,113055606,Graduate Student,Teaching Assistant,Library,2020,Course Management System,03/22/2025 15:40:31,10/21/24 0:00:00,,0.74,yes,no,Anually
Alex Lee,135276971,Undergraduate Student,Lab Assistant,Biology,2019,Building Access,03/28/2025 15:40:31,11/26/24 0:00:00,,0.84,yes,yes,Bianually
Alex Lee,135276971,Undergraduate Student,Lab Assistant,Biology,2019,Lab Equipment Reservation,03/27/2025 15:40:31,10/28/24 0:00:00,Library Assistant,0.66,no,yes,Bianually
Morgan Lee,103526503,Undergraduate Student,Peer Tutor,Library,2023,Gradescope,04/15/2025 15:40:31,06/27/24 0:00:00,,0.75,yes,no,Anually
Morgan Lee,103526503,Undergraduate Student,Peer Tutor,Library,2023,Blackboard,04/02/2025 15:40:31,08/24/24 0:00:00,Library Assistant,0.61,no,yes,Anually
Casey Brown,189648214,Graduate Student,Research Assistant,Human Resources,2023,HR Research Repository,04/08/2025 15:40:31,07/13/24 0:00:00,,0.56,no,no,Bianually
Casey Brown,189648214,Graduate Student,Research Assistant,Human Resources,2023,GSuite,04/01/2025 15:40:31,12/22/24 0:00:00,,0.59,yes,yes,Anually
Jordan Smith,176755274,Graduate Student,Research Assistant,Finance,2021,EconoResearch Portal,04/18/2025 15:40:31,10/18/24 0:00:00,Research Assistant,0.35,no,no,Anually
Jordan Smith,176755274,Graduate Student,Research Assistant,Finance,2021,GSuite,03/30/2025 15:40:31,10/02/24 0:00:00,Research Assistant,0.85,no,no,Anually
Cameron Brown,126459520,Faculty,Associate Professor,Biology,2024,Blackboard,04/05/2025 15:40:31,11/04/24 0:00:00,Professor,0.68,yes,yes,Anually
Cameron Brown,126459520,Faculty,Associate Professor,Biology,2024,Gradescope,04/11/2025 15:40:31,10/24/24 0:00:00,Professor,0.2,no,yes,Bianually
Cameron Brown,126459520,Faculty,Associate Professor,Biology,2024,BioData Central,04/10/2025 15:40:31,07/27/24 0:00:00,,0.53,no,no,Anually
Jamie Lee,132655162,Undergraduate Student,Peer Tutor,Biology,2020,Gradescope,03/29/2025 15:40:31,08/14/24 0:00:00,,0.65,yes,yes,Bianually
Jamie Lee,132655162,Undergraduate Student,Peer Tutor,Biology,2020,Blackboard,04/19/2025 15:40:31,09/21/24 0:00:00,Lab Assistant,0.39,no,yes,Anually
Cameron Lee,157468408,Staff,Building Manager,IT,2019,Building Access,04/13/2025 15:40:31,09/29/24 0:00:00,,0.74,yes,no,Bianually
Cameron Lee,157468408,Staff,Building Manager,IT,2019,Maintenance System,04/06/2025 15:40:31,11/21/24 0:00:00,,0.61,no,yes,Anually
Jamie Brown,122549739,Faculty,Assistant Professor,Chemistry,2022,Blackboard,04/07/2025 15:40:31,08/13/24 0:00:00,,0.6,yes,yes,Anually
Jamie Brown,122549739,Faculty,Assistant Professor,Chemistry,2022,Gradescope,04/04/2025 15:40:31,08/02/24 0:00:00,Associate Professor,0.48,no,no,Anually
Jamie Brown,122549739,Faculty,Assistant Professor,Chemistry,2022,ChemResearch Archive,03/28/2025 15:40:31,01/07/25 0:00:00,Associate Professor,0.6,no,yes,Anually
Cameron Martinez,151960657,Graduate Student,Research Assistant,Biology,2023,BioData Central,04/02/2025 15:40:31,09/18/24 0:00:00,,0.55,no,yes,Bianually
Cameron Martinez,151960657,Graduate Student,Research Assistant,Biology,2023,GSuite,03/25/2025 15:40:31,09/03/24 0:00:00,,0.44,no,no,Anually
Taylor Brown,136526545,Faculty,Assistant Professor,Human Resources,2019,Blackboard,04/19/2025 15:40:31,10/17/24 0:00:00,,0.36,yes,yes,Anually
Taylor Brown,136526545,Faculty,Assistant Professor,Human Resources,2019,Gradescope,04/13/2025 15:40:31,07/03/24 0:00:00,,0.34,no,yes,Anually
Taylor Brown,136526545,Faculty,Assistant Professor,Human Resources,2019,HR Research Repository,03/30/2025 15:40:31,09/10/24 0:00:00,,0.66,no,no,Anually
Jamie Martinez,142977129,Undergraduate Student,Lab Assistant,IT,2023,Building Access,04/04/2025 15:40:31,01/01/25 0:00:00,Peer Tutor,0.51,no,no,Bianually
Jamie Martinez,142977129,Undergraduate Student,Lab Assistant,IT,2023,Lab Equipment Reservation,04/11/2025 15:40:31,10/26/24 0:00:00,Library Assistant,0.67,no,yes,Anually
Jordan Martinez,141020255,Graduate Student,Research Assistant,IT,2020,Tech Infrastructure DB,03/25/2025 15:40:31,11/01/24 0:00:00,,0.57,yes,no,Anually
Jordan Martinez,141020255,Graduate Student,Research Assistant,IT,2020,GSuite,04/13/2025 15:40:31,10/08/24 0:00:00,,0.25,yes,no,Bianually
Taylor Brown,181272532,Staff,HR Coordinator,Engineering,2019,HR Portal,03/31/2025 15:40:31,07/30/24 0:00:00,Financial Aid Officer,0.64,yes,no,Bianually
Taylor Brown,181272532,Staff,HR Coordinator,Engineering,2019,Employee Records Access,04/07/2025 15:40:31,08/11/24 0:00:00,,0.41,yes,no,Anually
Cameron Smith,168032241,Undergraduate Student,Peer Tutor,Finance,2023,Gradescope,04/11/2025 15:40:31,10/03/24 0:00:00,,0.55,no,no,Bianually
Cameron Smith,168032241,Undergraduate Student,Peer Tutor,Finance,2023,Blackboard,03/31/2025 15:40:31,01/08/25 0:00:00,Lab Assistant,0.25,yes,yes,Bianually
Morgan Lee,143262253,Undergraduate Student,Library Assistant,Physics,2022,Library System Access,04/02/2025 15:40:31,11/18/24 0:00:00,,0.06,no,yes,Anually
Morgan Lee,143262253,Undergraduate Student,Library Assistant,Physics,2022,GSuite,03/24/2025 15:40:31,09/21/24 0:00:00,,0.33,yes,no,Bianually
Cameron Lee,161949890,Undergraduate Student,Peer Tutor,Biology,2022,Gradescope,03/29/2025 15:40:31,07/10/24 0:00:00,,0.17,yes,no,Bianually
Cameron Lee,161949890,Undergraduate Student,Peer Tutor,Biology,2022,Blackboard,04/08/2025 15:40:31,08/22/24 0:00:00,,0.22,yes,yes,Bianually
Taylor Smith,127140606,Faculty,Associate Professor,Chemistry,2021,Blackboard,03/29/2025 15:40:31,11/25/24 0:00:00,,0.85,yes,yes,Anually
Taylor Smith,127140606,Faculty,Associate Professor,Chemistry,2021,Gradescope,03/29/2025 15:40:31,07/18/24 0:00:00,Associate Professor,0.26,yes,no,Anually
Taylor Smith,127140606,Faculty,Associate Professor,Chemistry,2021,ChemResearch Archive,04/14/2025 15:40:31,11/02/24 0:00:00,,0.76,yes,no,Anually
Morgan Smith,169931949,Staff,HR Coordinator,Human Resources,2022,HR Portal,04/10/2025 15:40:31,09/28/24 0:00:00,,0.5,yes,yes,Bianually
Morgan Smith,169931949,Staff,HR Coordinator,Human Resources,2022,Employee Records Access,03/30/2025 15:40:31,10/29/24 0:00:00,,0.45,no,yes,Bianually
Morgan Johnson,133003023,Staff,HR Coordinator,Biology,2020,HR Portal,03/28/2025 15:40:31,08/04/24 0:00:00,,0.24,no,no,Bianually
Morgan Johnson,133003023,Staff,HR Coordinator,Biology,2020,Employee Records Access,04/03/2025 15:40:31,11/18/24 0:00:00,Financial Aid Officer,0.66,no,yes,Anually
Morgan Garcia,130592238,Faculty,Assistant Professor,Computer Science,2020,Blackboard,04/10/2025 15:40:31,11/22/24 0:00:00,,0.69,no,no,Bianually
Morgan Garcia,130592238,Faculty,Assistant Professor,Computer Science,2020,Gradescope,03/28/2025 15:40:31,01/05/25 0:00:00,Professor,0.17,yes,no,Bianually
Morgan Garcia,130592238,Faculty,Assistant Professor,Computer Science,2020,CompSci Research Hub,04/01/2025 15:40:31,01/10/25 0:00:00,Associate Professor,0.53,no,yes,Anually
Alex Garcia,117115392,Graduate Student,Teaching Assistant,Engineering,2020,Gradescope,03/29/2025 15:40:31,07/29/24 0:00:00,,0.13,yes,yes,Bianually
Alex Garcia,117115392,Graduate Student,Teaching Assistant,Engineering,2020,Course Management System,04/12/2025 15:40:31,08/24/24 0:00:00,,0.7,no,yes,Bianually
Jordan Brown,132315110,Undergraduate Student,Peer Tutor,Physics,2023,Gradescope,03/27/2025 15:40:31,11/30/24 0:00:00,,0.14,no,no,Bianually
Jordan Brown,132315110,Undergraduate Student,Peer Tutor,Physics,2023,Blackboard,04/02/2025 15:40:31,06/28/24 0:00:00,Library Assistant,0.43,no,no,Anually
Jordan Martinez,136959393,Graduate Student,Research Assistant,Physics,2018,Physix Data Core,04/01/2025 15:40:31,08/27/24 0:00:00,,0.59,no,no,Bianually
Jordan Martinez,136959393,Graduate Student,Research Assistant,Physics,2018,GSuite,04/07/2025 15:40:31,06/26/24 0:00:00,,0.12,no,yes,Bianually
Casey Lee,193751122,Faculty,Professor,Library,2024,Blackboard,04/01/2025 15:40:31,09/22/24 0:00:00,Associate Professor,0.62,no,yes,Bianually
Casey Lee,193751122,Faculty,Professor,Library,2024,Gradescope,04/20/2025 15:40:31,08/19/24 0:00:00,Associate Professor,0.34,yes,yes,Bianually
Casey Lee,193751122,Faculty,Professor,Library,2024,Library Research Vault,04/16/2025 15:40:31,01/07/25 0:00:00,,0.16,yes,yes,Anually
Jordan Garcia,170517286,Undergraduate Student,Peer Tutor,IT,2022,Gradescope,03/28/2025 15:40:31,10/28/24 0:00:00,,0.66,no,yes,Anually
Jordan Garcia,170517286,Undergraduate Student,Peer Tutor,IT,2022,Blackboard,04/04/2025 15:40:31,11/09/24 0:00:00,,0.83,no,yes,Bianually
Taylor Martinez,102206296,Graduate Student,Research Assistant,Human Resources,2019,HR Research Repository,03/24/2025 15:40:31,12/04/24 0:00:00,Research Assistant,0.55,yes,yes,Bianually
Taylor Martinez,102206296,Graduate Student,Research Assistant,Human Resources,2019,GSuite,03/31/2025 15:40:31,01/10/25 0:00:00,,0.69,yes,no,Anually
Jamie Johnson,162273099,Staff,HR Coordinator,Chemistry,2022,HR Portal,03/31/2025 15:40:31,07/22/24 0:00:00,,0.5,yes,yes,Anually
Jamie Johnson,162273099,Staff,HR Coordinator,Chemistry,2022,Employee Records Access,04/13/2025 15:40:31,07/27/24 0:00:00,,0.69,no,no,Anually
Morgan Garcia,165686543,Faculty,Professor,Mathematics,2019,Blackboard,04/07/2025 15:40:31,08/23/24 0:00:00,,0.59,no,yes,Bianually
